season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
11_season,Aston Villa,Swansea,0,2,A,A Taylor,11,6,2,4,0,0
11_season,Blackburn,Stoke,1,2,A,L Mason,8,7,2,1,0,0
11_season,Fulham,Arsenal,2,1,H,L Probert,6,12,0,1,0,1
11_season,QPR,Norwich,1,2,A,N Swarbrick,12,12,2,1,1,0
11_season,Wolves,Chelsea,1,2,A,P Walton,9,10,3,2,0,0
11_season,Man City,Liverpool,3,0,H,M Jones,13,7,1,2,1,0
11_season,Tottenham,West Brom,1,0,H,M Halsey,3,14,0,5,0,0
11_season,Wigan,Sunderland,1,4,A,M Dean,9,6,1,0,0,0
11_season,Everton,Bolton,1,2,A,P Dowd,7,11,1,3,0,0
11_season,Newcastle,Man United,3,0,H,H Webb,16,15,1,2,0,0
11_season,Tottenham,Everton,2,0,H,M Atkinson,5,15,1,3,0,0
11_season,Aston Villa,Everton,1,1,D,M Clattenburg,12,11,1,1,0,0
11_season,Blackburn,Fulham,3,1,H,A Taylor,14,11,1,1,1,0
11_season,Chelsea,Sunderland,1,0,H,P Dowd,9,9,3,1,0,0
11_season,Liverpool,Stoke,0,0,D,H Webb,6,11,0,3,0,0
11_season,Man United,Bolton,3,0,H,P Walton,7,7,0,1,0,0
11_season,Tottenham,Wolves,1,1,D,M Jones,6,12,1,3,0,0
11_season,West Brom,Norwich,1,2,A,M Dean,6,14,0,1,0,0
11_season,Newcastle,QPR,1,0,H,C Foy,5,9,0,4,0,0
11_season,Swansea,Arsenal,3,2,H,M Oliver,9,9,0,0,0,0
11_season,Wigan,Man City,0,1,A,M Atkinson,16,15,3,3,0,0
11_season,Bolton,Liverpool,3,1,H,K Friend,10,13,0,2,0,0
11_season,Everton,Blackburn,1,1,D,M Halsey,15,13,2,2,0,0
11_season,Fulham,Newcastle,5,2,H,L Mason,8,12,0,4,0,0
11_season,Norwich,Chelsea,0,0,D,M Clattenburg,5,4,0,0,0,0
11_season,QPR,Wigan,3,1,H,J Moss,10,15,2,2,0,0
11_season,Stoke,West Brom,1,2,A,A Taylor,10,10,0,0,0,0
11_season,Sunderland,Swansea,2,0,H,C Foy,9,6,0,0,0,0
11_season,Wolves,Aston Villa,2,3,A,M Oliver,11,8,1,0,1,0
11_season,Arsenal,Man United,1,2,A,M Dean,15,6,5,2,0,0
11_season,Man City,Tottenham,3,2,H,H Webb,7,10,2,1,0,0
11_season,Everton,Man City,1,0,H,P Walton,12,9,1,2,0,0
11_season,Man United,Stoke,2,0,H,M Jones,9,14,1,3,0,0
11_season,Swansea,Chelsea,1,1,D,A Marriner,10,19,2,3,0,1
11_season,Tottenham,Wigan,3,1,H,L Probert,7,7,0,1,0,0
11_season,Wolves,Liverpool,0,3,A,A Taylor,6,8,1,3,0,0
11_season,Aston Villa,QPR,2,2,D,N Swarbrick,3,12,0,1,0,0
11_season,Blackburn,Newcastle,0,2,A,P Dowd,9,17,1,2,0,0
11_season,Bolton,Arsenal,0,0,D,C Foy,8,10,1,1,0,0
11_season,Fulham,West Brom,1,1,D,M Halsey,6,7,1,0,0,0
11_season,Sunderland,Norwich,3,0,H,L Mason,6,14,1,1,0,0
11_season,Arsenal,Blackburn,7,1,H,A Marriner,9,14,2,3,0,1
11_season,Man City,Fulham,3,0,H,M Dean,8,7,1,3,0,0
11_season,Norwich,Bolton,2,0,H,L Probert,6,6,0,0,0,0
11_season,QPR,Wolves,1,2,A,M Clattenburg,7,14,0,3,1,0
11_season,Stoke,Sunderland,0,1,A,M Atkinson,12,6,0,1,1,0
11_season,West Brom,Swansea,1,2,A,J Moss,11,6,2,1,0,0
11_season,Wigan,Everton,1,1,D,A Taylor,12,8,2,0,0,0
11_season,Chelsea,Man United,3,3,D,H Webb,14,13,2,1,0,0
11_season,Newcastle,Aston Villa,2,1,H,M Halsey,6,11,1,2,0,0
11_season,Liverpool,Tottenham,0,0,D,M Oliver,6,11,2,2,0,0
11_season,Blackburn,QPR,3,2,H,M Dean,11,10,1,1,0,0
11_season,Bolton,Wigan,1,2,A,H Webb,19,10,3,2,0,0
11_season,Everton,Chelsea,2,0,H,M Jones,13,12,0,3,0,0
11_season,Fulham,Stoke,2,1,H,C Foy,12,6,1,2,0,0
11_season,Man United,Liverpool,2,1,H,P Dowd,10,11,1,1,0,0
11_season,Sunderland,Arsenal,1,2,A,N Swarbrick,7,7,2,1,0,0
11_season,Swansea,Norwich,2,3,A,M Atkinson,6,12,0,2,0,0
11_season,Tottenham,Newcastle,5,0,H,A Marriner,7,9,2,1,0,0
11_season,Aston Villa,Man City,0,1,A,M Oliver,15,5,3,0,0,0
11_season,Wolves,West Brom,1,5,A,L Mason,6,11,1,0,0,0
11_season,Chelsea,Bolton,3,0,H,M Oliver,7,13,0,1,0,0
11_season,Man City,Blackburn,3,0,H,M Jones,6,10,0,2,0,0
11_season,Newcastle,Wolves,2,2,D,P Walton,8,8,1,1,0,0
11_season,QPR,Fulham,0,1,A,P Dowd,17,12,1,4,1,0
11_season,West Brom,Sunderland,4,0,H,C Foy,6,8,1,1,0,0
11_season,Wigan,Aston Villa,0,0,D,K Friend,8,8,0,4,0,0
11_season,Arsenal,Tottenham,5,2,H,M Dean,15,12,3,3,0,1
11_season,Norwich,Man United,1,2,A,A Marriner,9,10,1,2,0,0
11_season,Stoke,Swansea,2,0,H,H Webb,13,7,1,0,0,0
11_season,Blackburn,Aston Villa,1,1,D,H Webb,9,5,1,0,0,0
11_season,Liverpool,Arsenal,1,2,A,M Halsey,11,9,0,1,0,0
11_season,Man City,Bolton,2,0,H,M Clattenburg,13,8,0,0,0,0
11_season,QPR,Everton,1,1,D,K Friend,16,15,1,2,0,0
11_season,Stoke,Norwich,1,0,H,M Oliver,10,16,0,2,0,0
11_season,West Brom,Chelsea,1,0,H,P Dowd,9,10,3,1,0,0
11_season,Wigan,Swansea,0,2,A,A Marriner,15,7,2,2,0,1
11_season,Fulham,Wolves,5,0,H,M Jones,7,9,1,2,0,0
11_season,Newcastle,Sunderland,1,1,D,M Dean,14,14,5,3,0,1
11_season,Tottenham,Man United,1,3,A,M Atkinson,8,10,1,2,0,0
11_season,Aston Villa,Fulham,1,0,H,J Moss,9,11,2,0,0,0
11_season,Bolton,QPR,2,1,H,M Atkinson,13,13,2,2,0,0
11_season,Chelsea,Stoke,1,0,H,A Marriner,12,15,1,2,0,1
11_season,Everton,Tottenham,1,0,H,M Halsey,13,11,2,2,0,0
11_season,Sunderland,Liverpool,1,0,H,A Taylor,13,15,1,1,0,0
11_season,Wolves,Blackburn,0,2,A,C Foy,10,10,1,2,0,0
11_season,Man United,West Brom,2,0,H,L Probert,5,13,0,1,0,1
11_season,Norwich,Wigan,1,1,D,K Friend,12,7,4,4,0,0
11_season,Swansea,Man City,1,0,H,L Mason,9,14,0,2,0,0
11_season,Arsenal,Newcastle,2,1,H,H Webb,11,12,2,3,0,0
11_season,Liverpool,Everton,3,0,H,P Dowd,6,7,1,4,0,0
11_season,Fulham,Swansea,0,3,A,M Halsey,8,7,0,0,0,0
11_season,Wigan,West Brom,1,1,D,M Oliver,8,10,2,4,0,0
11_season,Newcastle,Norwich,1,0,H,P Dowd,8,15,0,3,0,0
11_season,Wolves,Man United,0,5,A,A Taylor,6,11,1,1,1,0
11_season,Blackburn,Sunderland,2,0,H,M Atkinson,13,10,0,1,0,0
11_season,Everton,Arsenal,0,1,A,L Mason,11,11,2,1,0,0
11_season,Man City,Chelsea,2,1,H,M Dean,8,7,1,2,0,0
11_season,QPR,Liverpool,3,2,H,H Webb,8,6,0,0,0,0
11_season,Tottenham,Stoke,1,1,D,M Jones,10,10,1,1,0,0
11_season,Arsenal,Aston Villa,3,0,H,P Dowd,6,13,0,5,0,0
11_season,Bolton,Blackburn,2,1,H,A Marriner,8,3,0,2,0,0
11_season,Chelsea,Tottenham,0,0,D,M Atkinson,9,11,1,2,0,0
11_season,Liverpool,Wigan,1,2,A,L Mason,14,10,1,2,0,0
11_season,Norwich,Wolves,2,1,H,M Clattenburg,13,7,2,2,1,0
11_season,Stoke,Man City,1,1,D,H Webb,15,12,1,2,0,0
11_season,Sunderland,QPR,3,1,H,M Jones,11,9,2,3,0,1
11_season,Swansea,Everton,0,2,A,N Swarbrick,10,10,1,2,0,0
11_season,West Brom,Newcastle,1,3,A,C Foy,10,4,0,1,0,0
11_season,Man United,Fulham,1,0,H,M Oliver,17,6,1,0,0,0
11_season,Aston Villa,Chelsea,2,4,A,L Mason,13,5,1,0,0,0
11_season,Everton,West Brom,2,0,H,P Walton,8,12,2,1,0,0
11_season,Fulham,Norwich,2,1,H,A Taylor,11,9,1,2,0,0
11_season,Man City,Sunderland,3,3,D,P Dowd,11,13,1,1,0,0
11_season,QPR,Arsenal,2,1,H,M Dean,13,9,5,2,0,0
11_season,Wigan,Stoke,2,0,H,M Clattenburg,14,13,2,4,0,0
11_season,Wolves,Bolton,2,3,A,J Moss,11,11,1,1,0,0
11_season,Newcastle,Liverpool,2,0,H,M Atkinson,10,11,3,3,0,1
11_season,Tottenham,Swansea,3,1,H,A Marriner,11,12,0,0,0,0
11_season,Blackburn,Man United,0,2,A,H Webb,8,5,1,1,0,0
11_season,Swansea,Newcastle,0,2,A,H Webb,10,7,1,1,0,0
11_season,Bolton,Fulham,0,3,A,M Dean,11,9,1,0,0,0
11_season,Chelsea,Wigan,2,1,H,M Jones,14,11,2,2,0,0
11_season,Liverpool,Aston Villa,1,1,D,M Oliver,4,9,1,1,0,0
11_season,Norwich,Everton,2,2,D,A Marriner,7,17,0,3,0,0
11_season,Stoke,Wolves,2,1,H,M Halsey,7,11,1,1,0,0
11_season,Sunderland,Tottenham,0,0,D,C Foy,12,10,2,2,0,0
11_season,West Brom,Blackburn,3,0,H,L Probert,5,7,1,1,0,1
11_season,Arsenal,Man City,1,0,H,M Atkinson,13,14,2,4,0,1
11_season,Man United,QPR,2,0,H,L Mason,13,10,1,0,0,1
11_season,Aston Villa,Stoke,1,1,D,M Dean,9,9,3,0,0,0
11_season,Everton,Sunderland,4,0,H,K Friend,7,12,0,2,0,0
11_season,Fulham,Chelsea,1,1,D,M Clattenburg,5,16,1,3,0,0
11_season,Newcastle,Bolton,2,0,H,M Jones,7,18,1,1,0,0
11_season,Tottenham,Norwich,1,2,A,M Oliver,12,12,1,2,0,0
11_season,Blackburn,Liverpool,2,3,A,A Taylor,16,12,4,5,0,1
11_season,Man City,West Brom,4,0,H,K Friend,7,9,0,0,0,0
11_season,QPR,Swansea,3,0,H,L Probert,9,10,2,0,0,0
11_season,Wigan,Man United,1,0,H,P Dowd,8,14,1,2,0,0
11_season,Wolves,Arsenal,0,3,A,N Swarbrick,9,4,3,0,1,0
11_season,Norwich,Man City,1,6,A,C Foy,10,5,1,2,0,0
11_season,Sunderland,Wolves,0,0,D,M Jones,4,11,0,1,0,0
11_season,Swansea,Blackburn,3,0,H,M Clattenburg,8,12,0,2,0,0
11_season,West Brom,QPR,1,0,H,J Moss,13,11,3,1,0,0
11_season,Man United,Aston Villa,4,0,H,M Halsey,9,7,3,3,0,0
11_season,Arsenal,Wigan,1,2,A,A Marriner,15,13,2,3,0,0
11_season,Arsenal,Chelsea,0,0,D,M Dean,11,11,3,4,0,0
11_season,Aston Villa,Sunderland,0,0,D,A Taylor,11,8,0,2,0,1
11_season,Blackburn,Norwich,2,0,H,K Friend,8,13,1,1,0,0
11_season,Bolton,Swansea,1,1,D,P Dowd,19,7,2,1,0,0
11_season,Fulham,Wigan,2,1,H,L Mason,11,16,1,2,0,0
11_season,Newcastle,Stoke,3,0,H,A Marriner,8,10,0,2,0,0
11_season,QPR,Tottenham,1,0,H,M Clattenburg,13,10,4,0,1,0
11_season,Liverpool,West Brom,0,1,A,N Swarbrick,10,8,2,0,0,0
11_season,Man United,Everton,4,4,D,M Jones,8,11,1,2,0,0
11_season,Wolves,Man City,0,2,A,L Probert,6,10,0,1,0,0
11_season,Aston Villa,Bolton,1,2,A,C Foy,9,16,1,2,0,0
11_season,Everton,Fulham,4,0,H,P Dowd,13,8,1,1,0,0
11_season,Norwich,Liverpool,0,3,A,M Halsey,9,4,4,0,0,0
11_season,Stoke,Arsenal,1,1,D,C Foy,8,10,1,2,0,0
11_season,Sunderland,Bolton,2,2,D,L Probert,8,16,1,0,0,0
11_season,Swansea,Wolves,4,4,D,J Moss,8,8,2,1,0,0
11_season,West Brom,Aston Villa,0,0,D,M Clattenburg,14,16,0,4,0,0
11_season,Wigan,Newcastle,4,0,H,M Dean,14,12,2,1,0,0
11_season,Chelsea,QPR,6,1,H,H Webb,9,8,0,1,0,0
11_season,Tottenham,Blackburn,2,0,H,M Jones,5,14,0,0,0,0
11_season,Man City,Man United,1,0,H,A Marriner,11,14,3,2,0,0
11_season,Liverpool,Fulham,0,1,A,L Probert,11,7,0,0,0,0
11_season,Stoke,Everton,1,1,D,A Taylor,6,14,2,1,0,0
11_season,Bolton,Tottenham,1,4,A,M Dean,6,9,2,1,0,0
11_season,Chelsea,Newcastle,0,2,A,M Halsey,9,5,0,3,0,0
11_season,Arsenal,Norwich,3,3,D,A Taylor,8,15,2,3,0,0
11_season,Aston Villa,Tottenham,1,1,D,L Probert,10,8,1,2,0,1
11_season,Bolton,West Brom,2,2,D,K Friend,14,8,1,4,0,0
11_season,Fulham,Sunderland,2,1,H,M Atkinson,9,13,0,0,0,0
11_season,Man United,Swansea,2,0,H,C Foy,12,6,1,0,0,0
11_season,Newcastle,Man City,0,2,A,H Webb,12,7,4,3,0,0
11_season,QPR,Stoke,1,0,H,A Marriner,11,14,0,0,0,0
11_season,Wolves,Everton,0,0,D,L Mason,7,10,0,0,0,0
11_season,Blackburn,Wigan,0,1,A,M Clattenburg,14,12,2,1,0,0
11_season,Liverpool,Chelsea,4,1,H,K Friend,15,13,2,4,0,0
11_season,Chelsea,Blackburn,2,1,H,L Mason,13,4,1,0,0,0
11_season,Everton,Newcastle,3,1,H,A Marriner,15,16,2,1,0,0
11_season,Man City,QPR,3,2,H,M Dean,4,6,1,1,0,1
11_season,Norwich,Aston Villa,2,0,H,M Atkinson,6,10,1,2,0,0
11_season,Stoke,Bolton,2,2,D,C Foy,10,5,1,1,0,0
11_season,Sunderland,Man United,0,1,A,H Webb,14,11,3,3,0,0
11_season,Swansea,Liverpool,1,0,H,M Halsey,5,5,1,1,0,0
11_season,Tottenham,Fulham,2,0,H,P Dowd,8,12,0,2,0,0
11_season,West Brom,Arsenal,2,3,A,M Jones,12,10,0,1,0,0
11_season,Wigan,Wolves,3,2,H,M Oliver,15,9,1,2,0,0